date,area_type,area_code,area_name,metric,metric_name,value
2020-11-19,nation,S92000003,Scotland,newAdmissions,New admissions,97.0
2020-11-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,31.0
2020-11-20,nation,S92000003,Scotland,newAdmissions,New admissions,107.0
2020-11-20,nation,W92000004,Wales,newAdmissions,New admissions,77.0
2020-11-20,nation,E92000001,England,newAdmissions,New admissions,1316.0
2020-11-21,nation,E92000001,England,newAdmissions,New admissions,1255.0
2020-11-21,nation,W92000004,Wales,newAdmissions,New admissions,84.0
2020-11-21,nation,S92000003,Scotland,newAdmissions,New admissions,88.0
2020-11-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2020-11-22,nation,S92000003,Scotland,newAdmissions,New admissions,68.0
2020-11-22,nation,W92000004,Wales,newAdmissions,New admissions,62.0
2020-11-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2020-11-22,nation,E92000001,England,newAdmissions,New admissions,1333.0
2020-11-23,nation,E92000001,England,newAdmissions,New admissions,1385.0
2020-11-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,13.0
2020-11-23,nation,W92000004,Wales,newAdmissions,New admissions,71.0
2020-11-23,nation,S92000003,Scotland,newAdmissions,New admissions,108.0
2020-11-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2020-11-24,nation,S92000003,Scotland,newAdmissions,New admissions,105.0
2020-11-24,nation,W92000004,Wales,newAdmissions,New admissions,78.0
2020-11-24,nation,E92000001,England,newAdmissions,New admissions,1277.0
2020-11-25,nation,E92000001,England,newAdmissions,New admissions,1415.0
2020-11-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,21.0
2020-11-25,nation,W92000004,Wales,newAdmissions,New admissions,70.0
2020-11-25,nation,S92000003,Scotland,newAdmissions,New admissions,85.0
2020-11-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2020-11-26,nation,S92000003,Scotland,newAdmissions,New admissions,101.0
2020-11-26,nation,W92000004,Wales,newAdmissions,New admissions,93.0
2020-11-26,nation,E92000001,England,newAdmissions,New admissions,1198.0
2020-11-27,nation,E92000001,England,newAdmissions,New admissions,1055.0
2020-11-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,28.0
2020-11-27,nation,S92000003,Scotland,newAdmissions,New admissions,92.0
2020-11-27,nation,W92000004,Wales,newAdmissions,New admissions,86.0
2020-11-28,nation,W92000004,Wales,newAdmissions,New admissions,66.0
2020-11-28,nation,S92000003,Scotland,newAdmissions,New admissions,63.0
2020-11-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2020-11-28,nation,E92000001,England,newAdmissions,New admissions,1065.0
2020-11-29,nation,E92000001,England,newAdmissions,New admissions,1215.0
2020-11-29,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2020-11-29,nation,S92000003,Scotland,newAdmissions,New admissions,70.0
2020-11-29,nation,W92000004,Wales,newAdmissions,New admissions,73.0
2020-11-30,nation,W92000004,Wales,newAdmissions,New admissions,62.0
2020-11-30,nation,S92000003,Scotland,newAdmissions,New admissions,88.0
2020-11-30,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2020-11-30,nation,E92000001,England,newAdmissions,New admissions,1216.0
2020-12-01,nation,E92000001,England,newAdmissions,New admissions,1271.0
2020-12-01,nation,S92000003,Scotland,newAdmissions,New admissions,82.0
2020-12-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2020-12-01,nation,W92000004,Wales,newAdmissions,New admissions,102.0
2020-12-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2020-12-02,nation,S92000003,Scotland,newAdmissions,New admissions,103.0
2020-12-02,nation,W92000004,Wales,newAdmissions,New admissions,84.0
2020-12-02,nation,E92000001,England,newAdmissions,New admissions,1262.0
2020-12-03,nation,E92000001,England,newAdmissions,New admissions,1337.0
2020-12-03,nation,W92000004,Wales,newAdmissions,New admissions,50.0
2020-12-03,nation,S92000003,Scotland,newAdmissions,New admissions,73.0
2020-12-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,26.0
2020-12-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2020-12-04,nation,W92000004,Wales,newAdmissions,New admissions,58.0
2020-12-04,nation,S92000003,Scotland,newAdmissions,New admissions,85.0
2020-12-04,nation,E92000001,England,newAdmissions,New admissions,1248.0
2020-12-05,nation,E92000001,England,newAdmissions,New admissions,1186.0
2020-12-05,nation,W92000004,Wales,newAdmissions,New admissions,81.0
2020-12-05,nation,S92000003,Scotland,newAdmissions,New admissions,79.0
2020-12-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2020-12-06,nation,S92000003,Scotland,newAdmissions,New admissions,66.0
2020-12-06,nation,W92000004,Wales,newAdmissions,New admissions,62.0
2020-12-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,24.0
2020-12-06,nation,E92000001,England,newAdmissions,New admissions,1311.0
2020-12-07,nation,E92000001,England,newAdmissions,New admissions,1466.0
2020-12-07,nation,W92000004,Wales,newAdmissions,New admissions,63.0
2020-12-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,30.0
2020-12-07,nation,S92000003,Scotland,newAdmissions,New admissions,90.0
2020-12-08,nation,S92000003,Scotland,newAdmissions,New admissions,103.0
2020-12-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,32.0
2020-12-08,nation,W92000004,Wales,newAdmissions,New admissions,98.0
2020-12-08,nation,E92000001,England,newAdmissions,New admissions,1528.0
2020-12-09,nation,E92000001,England,newAdmissions,New admissions,1550.0
2020-12-09,nation,S92000003,Scotland,newAdmissions,New admissions,96.0
2020-12-09,nation,W92000004,Wales,newAdmissions,New admissions,76.0
2020-12-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2020-12-10,nation,W92000004,Wales,newAdmissions,New admissions,105.0
2020-12-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
2020-12-10,nation,S92000003,Scotland,newAdmissions,New admissions,92.0
2020-12-10,nation,E92000001,England,newAdmissions,New admissions,1524.0
2020-12-11,nation,E92000001,England,newAdmissions,New admissions,1450.0
2020-12-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2020-12-11,nation,S92000003,Scotland,newAdmissions,New admissions,93.0
2020-12-11,nation,W92000004,Wales,newAdmissions,New admissions,117.0
2020-12-12,nation,S92000003,Scotland,newAdmissions,New admissions,68.0
2020-12-12,nation,W92000004,Wales,newAdmissions,New admissions,102.0
2020-12-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,21.0
2020-12-12,nation,E92000001,England,newAdmissions,New admissions,1587.0
2020-12-13,nation,E92000001,England,newAdmissions,New admissions,1581.0
2020-12-13,nation,W92000004,Wales,newAdmissions,New admissions,64.0
2020-12-13,nation,S92000003,Scotland,newAdmissions,New admissions,72.0
2020-12-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,30.0
2020-12-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,33.0
2020-12-14,nation,W92000004,Wales,newAdmissions,New admissions,67.0
2020-12-14,nation,S92000003,Scotland,newAdmissions,New admissions,91.0
2020-12-14,nation,E92000001,England,newAdmissions,New admissions,1746.0
2020-12-15,nation,E92000001,England,newAdmissions,New admissions,1730.0
2020-12-15,nation,S92000003,Scotland,newAdmissions,New admissions,85.0
2020-12-15,nation,W92000004,Wales,newAdmissions,New admissions,88.0
2020-12-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,23.0
2020-12-16,nation,W92000004,Wales,newAdmissions,New admissions,131.0
2020-12-16,nation,S92000003,Scotland,newAdmissions,New admissions,108.0
2020-12-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,29.0
2020-12-16,nation,E92000001,England,newAdmissions,New admissions,1796.0
2020-12-17,nation,E92000001,England,newAdmissions,New admissions,1873.0
2020-12-17,nation,S92000003,Scotland,newAdmissions,New admissions,97.0
2020-12-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,24.0
2020-12-17,nation,W92000004,Wales,newAdmissions,New admissions,128.0
2020-12-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2020-12-18,nation,W92000004,Wales,newAdmissions,New admissions,119.0
2020-12-18,nation,S92000003,Scotland,newAdmissions,New admissions,90.0
2020-12-18,nation,E92000001,England,newAdmissions,New admissions,1672.0
2020-12-19,nation,E92000001,England,newAdmissions,New admissions,1812.0
2020-12-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,20.0
2020-12-19,nation,S92000003,Scotland,newAdmissions,New admissions,93.0
2020-12-19,nation,W92000004,Wales,newAdmissions,New admissions,107.0
2020-12-20,nation,S92000003,Scotland,newAdmissions,New admissions,69.0
2020-12-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2020-12-20,nation,W92000004,Wales,newAdmissions,New admissions,90.0
2020-12-20,nation,E92000001,England,newAdmissions,New admissions,1976.0
2020-12-21,nation,E92000001,England,newAdmissions,New admissions,2115.0
2020-12-21,nation,W92000004,Wales,newAdmissions,New admissions,92.0
2020-12-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,34.0
2020-12-21,nation,S92000003,Scotland,newAdmissions,New admissions,106.0
2020-12-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,32.0
2020-12-22,nation,W92000004,Wales,newAdmissions,New admissions,124.0
2020-12-22,nation,S92000003,Scotland,newAdmissions,New admissions,104.0
2020-12-22,nation,E92000001,England,newAdmissions,New admissions,2203.0
2020-12-23,nation,E92000001,England,newAdmissions,New admissions,1980.0
2020-12-23,nation,S92000003,Scotland,newAdmissions,New admissions,104.0
2020-12-23,nation,W92000004,Wales,newAdmissions,New admissions,143.0
2020-12-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,27.0
2020-12-24,nation,S92000003,Scotland,newAdmissions,New admissions,99.0
2020-12-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,23.0
2020-12-24,nation,W92000004,Wales,newAdmissions,New admissions,146.0
2020-12-24,nation,E92000001,England,newAdmissions,New admissions,1795.0
2020-12-25,nation,E92000001,England,newAdmissions,New admissions,1952.0
2020-12-25,nation,W92000004,Wales,newAdmissions,New admissions,106.0
2020-12-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,30.0
2020-12-25,nation,S92000003,Scotland,newAdmissions,New admissions,81.0
2020-12-26,nation,S92000003,Scotland,newAdmissions,New admissions,110.0
2020-12-26,nation,W92000004,Wales,newAdmissions,New admissions,73.0
2020-12-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,26.0
2020-12-26,nation,E92000001,England,newAdmissions,New admissions,2298.0
2020-12-27,nation,E92000001,England,newAdmissions,New admissions,2572.0
2020-12-27,nation,W92000004,Wales,newAdmissions,New admissions,97.0
2020-12-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,28.0
2020-12-27,nation,S92000003,Scotland,newAdmissions,New admissions,142.0
2020-12-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,45.0
2020-12-28,nation,S92000003,Scotland,newAdmissions,New admissions,152.0
2020-12-28,nation,W92000004,Wales,newAdmissions,New admissions,125.0
2020-12-28,nation,E92000001,England,newAdmissions,New admissions,2795.0
2020-12-29,nation,E92000001,England,newAdmissions,New admissions,2886.0
2020-12-29,nation,N92000002,Northern Ireland,newAdmissions,New admissions,52.0
2020-12-29,nation,S92000003,Scotland,newAdmissions,New admissions,154.0
2020-12-29,nation,W92000004,Wales,newAdmissions,New admissions,136.0
2020-12-30,nation,S92000003,Scotland,newAdmissions,New admissions,187.0
2020-12-30,nation,N92000002,Northern Ireland,newAdmissions,New admissions,48.0
2020-12-30,nation,W92000004,Wales,newAdmissions,New admissions,164.0
2020-12-30,nation,E92000001,England,newAdmissions,New admissions,2861.0
2020-12-31,nation,E92000001,England,newAdmissions,New admissions,2536.0
2020-12-31,nation,S92000003,Scotland,newAdmissions,New admissions,175.0
2020-12-31,nation,W92000004,Wales,newAdmissions,New admissions,141.0
2020-12-31,nation,N92000002,Northern Ireland,newAdmissions,New admissions,38.0
2021-01-01,nation,W92000004,Wales,newAdmissions,New admissions,154.0
2021-01-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,40.0
2021-01-01,nation,S92000003,Scotland,newAdmissions,New admissions,130.0
2021-01-01,nation,E92000001,England,newAdmissions,New admissions,3010.0
2021-01-02,nation,E92000001,England,newAdmissions,New admissions,3145.0
2021-01-02,nation,W92000004,Wales,newAdmissions,New admissions,85.0
2021-01-02,nation,S92000003,Scotland,newAdmissions,New admissions,152.0
2021-01-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,43.0
2021-01-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,53.0
2021-01-03,nation,S92000003,Scotland,newAdmissions,New admissions,138.0
2021-01-03,nation,W92000004,Wales,newAdmissions,New admissions,86.0
2021-01-03,nation,E92000001,England,newAdmissions,New admissions,3351.0
2021-01-04,nation,E92000001,England,newAdmissions,New admissions,3587.0
2021-01-04,nation,S92000003,Scotland,newAdmissions,New admissions,188.0
2021-01-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,58.0
2021-01-04,nation,W92000004,Wales,newAdmissions,New admissions,86.0
2021-01-05,nation,S92000003,Scotland,newAdmissions,New admissions,192.0
2021-01-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,67.0
2021-01-05,nation,W92000004,Wales,newAdmissions,New admissions,146.0
2021-01-05,nation,E92000001,England,newAdmissions,New admissions,3697.0
2021-01-06,nation,E92000001,England,newAdmissions,New admissions,3967.0
2021-01-06,nation,W92000004,Wales,newAdmissions,New admissions,144.0
2021-01-06,nation,S92000003,Scotland,newAdmissions,New admissions,205.0
2021-01-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,67.0
2021-01-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,60.0
2021-01-07,nation,S92000003,Scotland,newAdmissions,New admissions,203.0
2021-01-07,nation,W92000004,Wales,newAdmissions,New admissions,159.0
2021-01-07,nation,E92000001,England,newAdmissions,New admissions,3849.0
2021-01-08,nation,E92000001,England,newAdmissions,New admissions,3549.0
2021-01-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,88.0
2021-01-08,nation,S92000003,Scotland,newAdmissions,New admissions,201.0
2021-01-08,nation,W92000004,Wales,newAdmissions,New admissions,142.0
2021-01-09,nation,W92000004,Wales,newAdmissions,New admissions,140.0
2021-01-09,nation,S92000003,Scotland,newAdmissions,New admissions,181.0
2021-01-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,63.0
2021-01-09,nation,E92000001,England,newAdmissions,New admissions,3718.0
2021-01-10,nation,E92000001,England,newAdmissions,New admissions,3571.0
2021-01-10,nation,S92000003,Scotland,newAdmissions,New admissions,172.0
2021-01-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,75.0
2021-01-10,nation,W92000004,Wales,newAdmissions,New admissions,95.0
2021-01-11,nation,S92000003,Scotland,newAdmissions,New admissions,241.0
2021-01-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,75.0
2021-01-11,nation,W92000004,Wales,newAdmissions,New admissions,84.0
2021-01-11,nation,E92000001,England,newAdmissions,New admissions,3894.0
2021-01-12,nation,E92000001,England,newAdmissions,New admissions,4134.0
2021-01-12,nation,W92000004,Wales,newAdmissions,New admissions,147.0
2021-01-12,nation,S92000003,Scotland,newAdmissions,New admissions,208.0
2021-01-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,68.0
2021-01-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,62.0
2021-01-13,nation,W92000004,Wales,newAdmissions,New admissions,129.0
2021-01-13,nation,S92000003,Scotland,newAdmissions,New admissions,181.0
2021-01-13,nation,E92000001,England,newAdmissions,New admissions,3840.0
2021-01-14,nation,E92000001,England,newAdmissions,New admissions,3678.0
2021-01-14,nation,W92000004,Wales,newAdmissions,New admissions,122.0
2021-01-14,nation,S92000003,Scotland,newAdmissions,New admissions,200.0
2021-01-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,64.0
2021-01-15,nation,S92000003,Scotland,newAdmissions,New admissions,182.0
2021-01-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,59.0
2021-01-15,nation,W92000004,Wales,newAdmissions,New admissions,124.0
2021-01-15,nation,E92000001,England,newAdmissions,New admissions,3295.0
2021-01-16,nation,E92000001,England,newAdmissions,New admissions,3569.0
2021-01-16,nation,W92000004,Wales,newAdmissions,New admissions,110.0
2021-01-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,61.0
2021-01-16,nation,S92000003,Scotland,newAdmissions,New admissions,173.0
2021-01-17,nation,S92000003,Scotland,newAdmissions,New admissions,161.0
2021-01-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,56.0
2021-01-17,nation,W92000004,Wales,newAdmissions,New admissions,93.0
2021-01-17,nation,E92000001,England,newAdmissions,New admissions,3424.0
2021-01-18,nation,E92000001,England,newAdmissions,New admissions,3711.0
2021-01-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,63.0
2021-01-18,nation,S92000003,Scotland,newAdmissions,New admissions,172.0
2021-01-18,nation,W92000004,Wales,newAdmissions,New admissions,102.0
2021-01-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,54.0
2021-01-19,nation,S92000003,Scotland,newAdmissions,New admissions,197.0
2021-01-19,nation,W92000004,Wales,newAdmissions,New admissions,126.0
2021-01-19,nation,E92000001,England,newAdmissions,New admissions,3768.0
2021-01-20,nation,E92000001,England,newAdmissions,New admissions,3679.0
2021-01-20,nation,S92000003,Scotland,newAdmissions,New admissions,184.0
2021-01-20,nation,W92000004,Wales,newAdmissions,New admissions,110.0
2021-01-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,56.0
2021-01-21,nation,W92000004,Wales,newAdmissions,New admissions,116.0
2021-01-21,nation,S92000003,Scotland,newAdmissions,New admissions,195.0
2021-01-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,50.0
2021-01-21,nation,E92000001,England,newAdmissions,New admissions,3237.0
2021-01-22,nation,E92000001,England,newAdmissions,New admissions,3016.0
2021-01-22,nation,W92000004,Wales,newAdmissions,New admissions,133.0
2021-01-22,nation,S92000003,Scotland,newAdmissions,New admissions,171.0
2021-01-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,47.0
2021-01-23,nation,S92000003,Scotland,newAdmissions,New admissions,148.0
2021-01-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,40.0
2021-01-23,nation,W92000004,Wales,newAdmissions,New admissions,135.0
2021-01-23,nation,E92000001,England,newAdmissions,New admissions,2780.0
2021-01-24,nation,E92000001,England,newAdmissions,New admissions,2824.0
2021-01-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,47.0
2021-01-24,nation,S92000003,Scotland,newAdmissions,New admissions,120.0
2021-01-24,nation,W92000004,Wales,newAdmissions,New admissions,110.0
2021-01-25,nation,S92000003,Scotland,newAdmissions,New admissions,148.0
2021-01-25,nation,N92000002,Northern Ireland,newAdmissions,New admissions,38.0
2021-01-25,nation,W92000004,Wales,newAdmissions,New admissions,75.0
2021-01-25,nation,E92000001,England,newAdmissions,New admissions,2648.0
2021-01-26,nation,E92000001,England,newAdmissions,New admissions,2799.0
2021-01-26,nation,N92000002,Northern Ireland,newAdmissions,New admissions,54.0
2021-01-26,nation,W92000004,Wales,newAdmissions,New admissions,120.0
2021-01-26,nation,S92000003,Scotland,newAdmissions,New admissions,159.0
2021-01-27,nation,S92000003,Scotland,newAdmissions,New admissions,155.0
2021-01-27,nation,W92000004,Wales,newAdmissions,New admissions,112.0
2021-01-27,nation,N92000002,Northern Ireland,newAdmissions,New admissions,39.0
2021-01-27,nation,E92000001,England,newAdmissions,New admissions,2742.0
2021-01-28,nation,E92000001,England,newAdmissions,New admissions,2719.0
2021-01-28,nation,N92000002,Northern Ireland,newAdmissions,New admissions,35.0
2021-01-28,nation,W92000004,Wales,newAdmissions,New admissions,132.0
2021-01-28,nation,S92000003,Scotland,newAdmissions,New admissions,139.0
2021-01-29,nation,W92000004,Wales,newAdmissions,New admissions,97.0
2021-01-29,nation,S92000003,Scotland,newAdmissions,New admissions,152.0
2021-01-29,nation,N92000002,Northern Ireland,newAdmissions,New admissions,48.0
2021-01-29,nation,E92000001,England,newAdmissions,New admissions,2379.0
2021-01-30,nation,E92000001,England,newAdmissions,New admissions,2193.0
2021-01-30,nation,S92000003,Scotland,newAdmissions,New admissions,116.0
2021-01-30,nation,W92000004,Wales,newAdmissions,New admissions,103.0
2021-01-30,nation,N92000002,Northern Ireland,newAdmissions,New admissions,38.0
2021-01-31,nation,S92000003,Scotland,newAdmissions,New admissions,108.0
2021-01-31,nation,W92000004,Wales,newAdmissions,New admissions,77.0
2021-01-31,nation,N92000002,Northern Ireland,newAdmissions,New admissions,26.0
2021-01-31,nation,E92000001,England,newAdmissions,New admissions,2183.0
2021-02-01,nation,E92000001,England,newAdmissions,New admissions,2347.0
2021-02-01,nation,N92000002,Northern Ireland,newAdmissions,New admissions,43.0
2021-02-01,nation,W92000004,Wales,newAdmissions,New admissions,80.0
2021-02-01,nation,S92000003,Scotland,newAdmissions,New admissions,126.0
2021-02-02,nation,W92000004,Wales,newAdmissions,New admissions,99.0
2021-02-02,nation,S92000003,Scotland,newAdmissions,New admissions,110.0
2021-02-02,nation,N92000002,Northern Ireland,newAdmissions,New admissions,42.0
2021-02-02,nation,E92000001,England,newAdmissions,New admissions,2222.0
2021-02-03,nation,E92000001,England,newAdmissions,New admissions,2096.0
2021-02-03,nation,N92000002,Northern Ireland,newAdmissions,New admissions,30.0
2021-02-03,nation,S92000003,Scotland,newAdmissions,New admissions,113.0
2021-02-03,nation,W92000004,Wales,newAdmissions,New admissions,108.0
2021-02-04,nation,W92000004,Wales,newAdmissions,New admissions,93.0
2021-02-04,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2021-02-04,nation,S92000003,Scotland,newAdmissions,New admissions,111.0
2021-02-04,nation,E92000001,England,newAdmissions,New admissions,1907.0
2021-02-05,nation,E92000001,England,newAdmissions,New admissions,1757.0
2021-02-05,nation,W92000004,Wales,newAdmissions,New admissions,93.0
2021-02-05,nation,S92000003,Scotland,newAdmissions,New admissions,113.0
2021-02-05,nation,N92000002,Northern Ireland,newAdmissions,New admissions,27.0
2021-02-06,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2021-02-06,nation,W92000004,Wales,newAdmissions,New admissions,88.0
2021-02-06,nation,S92000003,Scotland,newAdmissions,New admissions,91.0
2021-02-06,nation,E92000001,England,newAdmissions,New admissions,1679.0
2021-02-07,nation,E92000001,England,newAdmissions,New admissions,1675.0
2021-02-07,nation,S92000003,Scotland,newAdmissions,New admissions,96.0
2021-02-07,nation,N92000002,Northern Ireland,newAdmissions,New admissions,19.0
2021-02-07,nation,W92000004,Wales,newAdmissions,New admissions,57.0
2021-02-08,nation,W92000004,Wales,newAdmissions,New admissions,65.0
2021-02-08,nation,S92000003,Scotland,newAdmissions,New admissions,83.0
2021-02-08,nation,N92000002,Northern Ireland,newAdmissions,New admissions,23.0
2021-02-08,nation,E92000001,England,newAdmissions,New admissions,1739.0
2021-02-09,nation,E92000001,England,newAdmissions,New admissions,1531.0
2021-02-09,nation,W92000004,Wales,newAdmissions,New admissions,87.0
2021-02-09,nation,S92000003,Scotland,newAdmissions,New admissions,96.0
2021-02-09,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2021-02-10,nation,W92000004,Wales,newAdmissions,New admissions,85.0
2021-02-10,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2021-02-10,nation,S92000003,Scotland,newAdmissions,New admissions,81.0
2021-02-10,nation,E92000001,England,newAdmissions,New admissions,1535.0
2021-02-11,nation,E92000001,England,newAdmissions,New admissions,1440.0
2021-02-11,nation,S92000003,Scotland,newAdmissions,New admissions,95.0
2021-02-11,nation,N92000002,Northern Ireland,newAdmissions,New admissions,22.0
2021-02-11,nation,W92000004,Wales,newAdmissions,New admissions,106.0
2021-02-12,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2021-02-12,nation,S92000003,Scotland,newAdmissions,New admissions,95.0
2021-02-12,nation,W92000004,Wales,newAdmissions,New admissions,76.0
2021-02-12,nation,E92000001,England,newAdmissions,New admissions,1318.0
2021-02-13,nation,E92000001,England,newAdmissions,New admissions,1240.0
2021-02-13,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2021-02-13,nation,S92000003,Scotland,newAdmissions,New admissions,71.0
2021-02-13,nation,W92000004,Wales,newAdmissions,New admissions,99.0
2021-02-14,nation,N92000002,Northern Ireland,newAdmissions,New admissions,12.0
2021-02-14,nation,W92000004,Wales,newAdmissions,New admissions,91.0
2021-02-14,nation,S92000003,Scotland,newAdmissions,New admissions,66.0
2021-02-14,nation,E92000001,England,newAdmissions,New admissions,1364.0
2021-02-15,nation,E92000001,England,newAdmissions,New admissions,1322.0
2021-02-15,nation,W92000004,Wales,newAdmissions,New admissions,63.0
2021-02-15,nation,S92000003,Scotland,newAdmissions,New admissions,87.0
2021-02-15,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2021-02-16,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2021-02-16,nation,S92000003,Scotland,newAdmissions,New admissions,98.0
2021-02-16,nation,W92000004,Wales,newAdmissions,New admissions,63.0
2021-02-16,nation,E92000001,England,newAdmissions,New admissions,1311.0
2021-02-17,nation,N92000002,Northern Ireland,newAdmissions,New admissions,15.0
2021-02-17,nation,W92000004,Wales,newAdmissions,New admissions,86.0
2021-02-17,nation,S92000003,Scotland,newAdmissions,New admissions,73.0
2021-02-17,nation,E92000001,England,newAdmissions,New admissions,1233.0
2021-02-18,nation,E92000001,England,newAdmissions,New admissions,1149.0
2021-02-18,nation,N92000002,Northern Ireland,newAdmissions,New admissions,24.0
2021-02-18,nation,S92000003,Scotland,newAdmissions,New admissions,78.0
2021-02-18,nation,W92000004,Wales,newAdmissions,New admissions,78.0
2021-02-19,nation,W92000004,Wales,newAdmissions,New admissions,90.0
2021-02-19,nation,N92000002,Northern Ireland,newAdmissions,New admissions,25.0
2021-02-19,nation,S92000003,Scotland,newAdmissions,New admissions,89.0
2021-02-19,nation,E92000001,England,newAdmissions,New admissions,1068.0
2021-02-20,nation,E92000001,England,newAdmissions,New admissions,904.0
2021-02-20,nation,N92000002,Northern Ireland,newAdmissions,New admissions,15.0
2021-02-20,nation,W92000004,Wales,newAdmissions,New admissions,83.0
2021-02-20,nation,S92000003,Scotland,newAdmissions,New admissions,82.0
2021-02-21,nation,W92000004,Wales,newAdmissions,New admissions,65.0
2021-02-21,nation,S92000003,Scotland,newAdmissions,New admissions,69.0
2021-02-21,nation,N92000002,Northern Ireland,newAdmissions,New admissions,10.0
2021-02-21,nation,E92000001,England,newAdmissions,New admissions,1008.0
2021-02-22,nation,E92000001,England,newAdmissions,New admissions,980.0
2021-02-22,nation,N92000002,Northern Ireland,newAdmissions,New admissions,17.0
2021-02-22,nation,W92000004,Wales,newAdmissions,New admissions,45.0
2021-02-22,nation,S92000003,Scotland,newAdmissions,New admissions,72.0
2021-02-23,nation,N92000002,Northern Ireland,newAdmissions,New admissions,21.0
2021-02-23,nation,S92000003,Scotland,newAdmissions,New admissions,65.0
2021-02-23,nation,W92000004,Wales,newAdmissions,New admissions,53.0
2021-02-23,nation,E92000001,England,newAdmissions,New admissions,976.0
2021-02-24,nation,E92000001,England,newAdmissions,New admissions,874.0
2021-02-24,nation,W92000004,Wales,newAdmissions,New admissions,70.0
2021-02-24,nation,N92000002,Northern Ireland,newAdmissions,New admissions,18.0
